Id,Title,Tags,CreationDate,Score,AnswerCount,ViewCount
"46681850","How to extract the points from a graph?","<python><python-3.x><matplotlib><scipy>","2017-10-11 07:05:24","-1","1","82"
"45338559","Keep order in plot of pandas groupby","<python><pandas><matplotlib>","2017-07-26 22:38:01","-1","1","207"
"45653350","Matplotlib: Set manual x-axis labels given string label array input, but only on major ticks","<python><pandas><matplotlib><plot><axis-labels>","2017-08-12 18:05:04","-1","2","283"
"45670678","Matplotlib colormap, scatter plot passing a third variable for color: invalid RGBA argument","<python><matplotlib><plot><scatter-plot>","2017-08-14 08:47:32","-1","2","306"
"22250380","How to disable auto zoom in a matplotlib bar chart?","<python><charts><matplotlib>","2014-03-07 12:41:05","-1","1","420"
"45830054","Contain sphere script into in Class","<python><class><matplotlib><3d>","2017-08-23 03:13:46","-1","1","21"
"45850694","plot scatter with x, y title, legend based on different color","<python><matplotlib>","2017-08-23 23:25:23","-1","1","71"
"44733909","How can I make a scatter Plot with what I have?","<pandas><matplotlib>","2017-06-24 07:16:59","-1","1","38"
"21929492","Plot polar coordinate with matplotlib","<matplotlib><coordinates>","2014-02-21 08:49:11","-1","1","2120"
"45426179","Categorizing CSV data by groups defined through string values","<python><pandas><matplotlib><data-analysis>","2017-07-31 22:22:22","-1","1","122"
"22458441","Wrong type of markers in legend","<python><matplotlib>","2014-03-17 15:28:00","-1","2","136"
"30213664","Python program don't run","<python><csv><matplotlib>","2015-05-13 11:36:45","-1","1","39"
"45779179","Adding multiple lines of different colors in matplotlib","<python><matplotlib><plot>","2017-08-20 06:36:14","-1","1","185"
"27651659","Matplotlib line plot not possible?","<python><matplotlib><plot>","2014-12-25 23:52:30","-1","1","98"
"27791307","How to understand the code for matplotlib.pyplot.contour?","<python><matplotlib>","2015-01-06 02:40:17","-1","1","371"
"24284647","Adding information to a legend with Matplotlib","<python><matplotlib><plot><legend>","2014-06-18 11:42:56","-1","1","284"
"41314384","How to create grouped piechart","<python><r><matplotlib><ggplot2>","2016-12-24 15:05:32","-1","1","165"
"47288670","Jupyter 5, Python 3.6, and Latex","<matplotlib><jupyter-notebook><python-3.6>","2017-11-14 14:49:41","-1","1","112"
"46740580","matplotlib plot on cumulative graph from x-axis instead of y-axis","<python><matplotlib>","2017-10-14 03:30:32","-1","1","56"
"46310429","python matplotlib legend repeating","<python><matplotlib>","2017-09-19 22:08:02","-1","2","125"
"22629459","Bar graph for male and female born on particular date/time","<python-2.7><matplotlib>","2014-03-25 08:53:08","-1","1","231"
"23598146","Axes not showing in Python plt.show()","<python><macos><python-2.7><matplotlib><canopy>","2014-05-11 21:29:49","-1","1","110"
"38638107","over-plot dataframes with seaborn","<python><pandas><matplotlib><seaborn>","2016-07-28 13:36:40","-1","1","55"
"23789768","How to save pictures with lower resolution in python?","<python><python-2.7><pdf><matplotlib><rasterize>","2014-05-21 17:11:26","-1","1","400"
"23769713","How to sort a table of data in python?","<python><sorting><matplotlib>","2014-05-20 20:51:27","-1","1","279"
"23960537","Python plotting: label without color code","<python><matplotlib>","2014-05-30 17:45:21","-1","2","110"
"23879875","Suggestion on matplotlib colors : Need distinct shades.","<colors><matplotlib><plot><voronoi>","2014-05-27 01:40:42","-1","1","191"
"43632562","Image plotted with matplotlib not showing colorbar","<python><matplotlib>","2017-04-26 11:12:59","-1","1","77"
"41735329","Hexbin scatter plot between two 2D numpy arrays","<python><numpy><matplotlib>","2017-01-19 06:38:32","-1","1","226"
"25700400","Matplotlib installation on Mavericks","<python><numpy><matplotlib><installation><osx-mavericks>","2014-09-06 12:43:29","-1","1","147"
"45910709","Plotting points extracted from a .txt file in python","<python><numpy><matplotlib>","2017-08-28 01:18:12","-1","1","87"
"35429545","How to detect frequencies with matplotlib spectrogram?","<python><matplotlib><spectrogram>","2016-02-16 10:10:44","-1","1","118"
"16507217","updating text on canvas wxpython","<python><matplotlib><wxpython>","2013-05-12 12:11:15","-1","1","105"
"35327448","TypeError: only length-1 arrays can be converted to Python scalars when trying to plot in Notebook","<python><numpy><matplotlib><ipython>","2016-02-10 22:41:48","-1","1","183"
"34187970","setting margins in matplotlib/seaborn with subplots","<python><matplotlib><seaborn>","2015-12-09 20:03:32","-1","1","1304"
"41242797","How to create twiny label on multiple plots","<python-2.7><matplotlib>","2016-12-20 12:50:31","-1","2","66"
"24977410","Scatter plot with arrows using matplotlib","<python><matplotlib>","2014-07-27 02:40:21","-1","1","3021"
"25102744","why this a python script works on OSX and not on Windows?","<python><windows><macos><numpy><matplotlib>","2014-08-03 07:57:16","-1","1","217"
"43155211","Plotting Interpolated 3D Data As A 2D Image using Matplotlib","<python><python-2.7><matplotlib><plot><scipy>","2017-04-01 09:42:15","-1","1","224"
"42614415","matplotlib plot to fill figure only with data points, no borders, labels, axes,","<python><matplotlib><layout><plot>","2017-03-05 21:41:36","-1","1","144"
"33826967","Matplotlib: How to mirror an image with respect to both axes?","<python><image><matplotlib><networkx><mirroring>","2015-11-20 12:38:25","-1","1","309"
"41905379","multiple graph (not subplot) using python and matplotlib","<python><matplotlib><graph>","2017-01-28 01:04:58","-1","1","328"
"33344417","Histogram with errorbars from list of dictionaries","<python><list><dictionary><matplotlib>","2015-10-26 11:16:52","-1","1","85"
"25125238","Using matplotlib to draw networkx graph with nodes of differing size","<python><matplotlib><networkx>","2014-08-04 18:30:45","-1","1","291"
"16671867","python: how can I double left click to get a point in python","<python><matplotlib>","2013-05-21 13:55:16","-1","1","480"
"16628514","Is there a good solution for space efficiently showing multiple images in pylab/matplotlib?","<python><matlab><matplotlib>","2013-05-18 20:11:30","-1","1","606"
"16311624","Matplotlib Concentration plot can not show up [Python 2.7 (with Eclipse) ]","<python-2.7><matplotlib><plot><polygon>","2013-05-01 01:50:56","-1","1","748"
"33945661","Matplotlib & Excel: How to evenly slice the x-axis of a plot?","<python><excel><matplotlib><plot>","2015-11-26 19:17:14","-1","1","82"
"25424115","How to reduce spacing between plot and xticks using matplotlib?","<python><matplotlib>","2014-08-21 10:34:02","-1","1","1224"
"34049820","Getting items from lists for bar chart matplotlib","<python><list><matplotlib><visualization>","2015-12-02 18:02:53","-1","1","189"
"40266888","Migrating jupyter notebook to .py file (spyder) basic plotting is killed by latex","<python><matplotlib><latex><jupyter-notebook><spyder>","2016-10-26 15:55:24","-1","2","318"
"48794101","Matplotlib scatter plot label not distinguishing points","<python><pandas><matplotlib><scatter-plot>","2018-02-14 18:40:12","-1","1","31"
"42331530","Python group by on multiple columns and plot the result?","<python-2.7><pandas><matplotlib><plot><group-by>","2017-02-19 19:04:13","-1","1","704"
"48847108","Animated subplots in python using matplotlib","<python><matplotlib>","2018-02-17 23:57:46","-1","0","23"
"40328457","Plot extremely small values in matplotlib","<python-3.x><matplotlib>","2016-10-30 11:13:20","-1","1","371"
"48823546","Python scatter plot, 3d marker style","<python><matplotlib><scatter-plot>","2018-02-16 09:22:13","-1","0","20"
"48926307","In the following code, can we make the part fig, ax = plt.subplots() in a separate function?","<python-3.x><matplotlib>","2018-02-22 11:27:50","-1","1","15"
"48955521","Resetting the index of a pandas dataframe to overlay separate years on same graph","<python><pandas><dataframe><matplotlib><indexing>","2018-02-23 20:08:01","-1","1","19"
"49020745","Is there any difference between plt.legend and ax.legend in matplotlib?","<matplotlib>","2018-02-28 01:46:53","-1","1","14"
"48981870","Produce separate line plots with multiple legend items","<python><pandas><matplotlib>","2018-02-26 05:19:17","-1","2","43"
"49042462","How to fix plt.tight_layout() error while plotting multiple heatmaps","<python-3.x><matplotlib><plot><heatmap>","2018-03-01 04:09:01","-1","1","23"
"40575186","Plot number of occurrences in Pandas dataframe (2)","<python-3.x><pandas><matplotlib><charts>","2016-11-13 14:57:45","-1","1","237"
"49084224","Matplotlib FuncAnimation displays only one frame Spyder","<python><animation><matplotlib><backend><spyder>","2018-03-03 12:43:17","-1","0","16"
"49152116","Stop contourf interpolating values","<python><matplotlib><matplotlib-basemap><contourf>","2018-03-07 12:34:58","-1","1","28"
"40637728","Plotting graph and fft in python","<python><matplotlib><scipy><signal-processing><fft>","2016-11-16 16:49:42","-1","1","183"
"49286502","how to plot BoxWhisker in matplotlib.pyplot","<python><matplotlib><machine-learning>","2018-03-14 19:45:59","-1","0","19"
"49178618","Multiple Figures in Matplotlib - Nested Loop","<python><matplotlib><machine-learning>","2018-03-08 17:04:39","-1","1","18"
"40712455","Random Quiz Generator","<python><dictionary><matplotlib><graphing>","2016-11-21 03:48:23","-1","1","708"
"49219768","How to display images horizontally using numpy?","<python-3.x><numpy><matplotlib><image-processing><readfile>","2018-03-11 12:01:42","-1","0","22"
"49266788","changing xticks and yticks","<python-3.x><python-2.7><matplotlib><plot>","2018-03-13 22:23:34","-1","1","35"
"49260932","Sci Kit Learn Y ticks Matplotlib","<python><matplotlib><machine-learning><scikit-learn><data-science>","2018-03-13 16:13:52","-1","1","27"
"40753186","Plotting a conditional function using matplotlib in Python","<python><if-statement><matplotlib><plot>","2016-11-22 22:56:39","-1","1","1016"
"49239373","Refreshing MATPLOTLIB Figure Quickly in wxpython","<python><matplotlib><wxpython><real-time>","2018-03-12 15:50:21","-1","0","12"
"43749855","barh plot fails with ""ValueError: incompatible sizes: argument 'width' must be length 2 or scalar""","<python><matplotlib><bar-chart>","2017-05-03 01:57:41","-1","1","459"
"41193257","Plotting an Indicator with matplotlib","<matplotlib>","2016-12-16 22:21:16","-1","1","130"
"44359756","Scatter in matplotlib shows a vertical line of dots in the center of the chart instead of above the corresponding X axis values","<python><datetime><matplotlib><charts><scatter-plot>","2017-06-04 23:20:32","-1","1","111"
"39964468","matplotlib plotting a line which makes fixed angle with x-axis","<python-2.7><matplotlib><plot>","2016-10-10 18:24:02","-1","1","91"
"40917004","Can %matplotlib notebook only be bused in Jupyter?","<python><matplotlib><pydev><jupyter>","2016-12-01 17:38:11","-1","3","53"
"40928738","Bifurcation Diagram not plotting / Plot just not showing up","<python><matplotlib><plot><ipython>","2016-12-02 09:27:33","-1","2","57"
"48416772","centering x-tick labes in matplotlib with fixed number data","<python><matplotlib><ticker>","2018-01-24 07:13:54","-1","1","31"
"36889880","Matplotlib x axis","<python><numpy><matplotlib>","2016-04-27 12:30:01","-1","1","87"
"29002611","Creating Graphs in Pythons using matplotlib: ERROR Module 6","<python><matplotlib>","2015-03-12 05:39:17","-1","1","34"
"38445715","Pandas Seaborn Heatmap Error","<python><pandas><matplotlib><heatmap><seaborn>","2016-07-18 20:46:10","-1","1","635"
"37973589","Represent a column other than x, y on plot using matplotlib, python 2.7","<python><python-2.7><matplotlib>","2016-06-22 16:24:59","-1","1","37"
"37646178","Plot only works when hard coded or Copy/Pasted","<python><python-2.7><numpy><matplotlib>","2016-06-05 19:56:59","-1","1","63"
"45433866","Histogram representing number of substitutions, insertions and deleting in sequences","<python><dictionary><matplotlib><nltk><distance>","2017-08-01 09:21:55","-1","1","29"
"44736927","plot pandas data frame graph using matplotlib","<python><pandas><matplotlib>","2017-06-24 13:30:35","-1","1","117"
"28445050","Python plot legend is not draggable. gives an error","<python><matplotlib><plot><legend>","2015-02-11 01:27:03","-1","1","251"
"48640056","How to change to interval of x ticks in matplotlib?","<python><matplotlib>","2018-02-06 09:53:05","-1","1","22"
"40037070","Different marker colors for start and end points in pyplot","<python><matplotlib>","2016-10-14 07:10:48","-1","1","458"
"45249937","Rotating parallel coordinate axis-names in Pandas","<python><pandas><matplotlib><parallel-coordinates>","2017-07-22 02:06:58","-1","1","147"
"29245142","Creating fixed set of nodes using networkx in python","<python><numpy><pandas><matplotlib>","2015-03-24 23:59:16","-1","1","397"
"36666221","3-D graphs in C using Matplotlib of Python","<matplotlib>","2016-04-16 15:42:10","-1","1","597"
"46263056","Can't print the text on jupyter notebook using `matplotlib.pyplot`","<python><matplotlib><jupyter-notebook>","2017-09-17 10:28:59","-1","1","162"
"46565737","Dropping a ""garbage"" column from pandas dataframe","<python><pandas><csv><matplotlib><dataframe>","2017-10-04 13:08:44","-1","1","56"
"46585124","Issues with matplotlib Func.Animation","<python><animation><matplotlib><conways-game-of-life>","2017-10-05 12:02:24","-1","1","81"
"22562089","How can I graph in using matplotlib/scikit learn?","<python><python-2.7><matplotlib><scikit-learn>","2014-03-21 14:51:56","-1","2","1046"
"46254347","Polygon y-intercept for x-min & x-max","<python><matplotlib>","2017-09-16 13:19:50","-1","1","50"
"46143702","Multi lines realtime plotting","<python><pandas><matplotlib><wxpython>","2017-09-10 17:42:37","-1","1","96"
"46061081","matplotlib.mathtext display a simple fraction (as image)","<python><matplotlib>","2017-09-05 18:17:16","-1","1","37"
"46125740","Pandas -- Plotting cumulative days vs volume","<python><pandas><matplotlib><dataframe>","2017-09-08 23:30:54","-1","1","59"
"46060323","Changing x ticks to month and day","<python><pandas><matplotlib>","2017-09-05 17:21:30","-1","1","170"
"47148585","Finance Matplotlib","<python><matplotlib><finance>","2017-11-07 01:31:30","-1","1","95"
"46615864","imshow a gray image and a binary image python","<python-2.7><numpy><matplotlib><computer-vision>","2017-10-07 01:35:48","-1","2","400"
"47238880","Ellipse patch equivalent to set_radius in the Circle Patch? Matplotlib","<python><matplotlib><tkinter><ellipse>","2017-11-11 14:19:23","-1","1","46"
"31703327","(matpolotlib) ValueError: too many values to unpack","<python><unix><numpy><matplotlib><scipy>","2015-07-29 14:24:49","-1","2","2092"
"47203332","Using matplotlib and set pandas.series date as xtick","<python><dataframe><matplotlib><series>","2017-11-09 13:38:30","-1","1","153"
"38824201","Considering Highest Peak Curve From Two Sets of Data Points","<python><matplotlib><graphing>","2016-08-08 08:12:55","-1","1","70"
"48074568","Getting the dimensions of a numpy array right to plot converted greyscale image","<image><numpy><unity3d><matplotlib>","2018-01-03 09:27:44","-1","2","34"
"48090043","Matplotlib fix axis - too many dates","<python><csv><numpy><matplotlib>","2018-01-04 06:47:56","-1","1","102"
"47913841","Matplotlib on OS without GUI","<python><matplotlib><ubuntu-server>","2017-12-20 20:22:37","-1","1","37"
"47866857","initiate random play without clicking mouse","<python><matplotlib>","2017-12-18 10:49:43","-1","1","34"
"47866996","violinplot style histogram in plot","<python><matplotlib>","2017-12-18 10:57:04","-1","1","44"
"32522820","How to build a barchart showing dependencies between two variables","<python><pandas><matplotlib><bar-chart>","2015-09-11 11:49:09","-1","1","79"
"33906962","(-) sign in y ticks label are not written in Seaborn","<matplotlib><seaborn>","2015-11-25 01:23:42","-1","1","147"
"17459684","Python: Plotting 2 dimensional function of two variables","<python><matplotlib>","2013-07-03 23:24:08","-1","1","2116"
"43179027","multiple plots in same figure with one axis via python matplotlib","<python><matplotlib><plot><subplot>","2017-04-03 07:36:16","-1","1","486"
"45367390","How to move a graph in a stack plot with the mouse in python","<python><matplotlib><mouseevent><mousemove>","2017-07-28 07:28:51","-1","1","267"
"45368561","matplotlib how to correctly plot text in subplot","<python><matplotlib>","2017-07-28 08:29:12","-1","1","73"
"29364189","ploting scatter plot with 2D list","<python><matplotlib><scatter-plot>","2015-03-31 08:38:27","-1","1","89"
"21896316","Matplotlib set colors","<python><matplotlib>","2014-02-20 01:34:56","-1","1","52"
"21767868","Regression line and fitted curve for scatter plots in matplotlib","<python><numpy><matplotlib><plot><pandas>","2014-02-13 23:29:47","-1","1","2003"
"15222558","Updating 2D array as y data in matplotlib animation","<python><animation><matplotlib>","2013-03-05 11:24:03","-1","2","580"
"29781101","Having a colorbar for a bar plot in python","<python><matplotlib><colorbar>","2015-04-21 19:11:20","-1","1","636"
"45470495","Finding minimum value across multiple python lists and printing which list it came from","<python><numpy><matplotlib>","2017-08-02 20:33:32","-1","1","46"
"22378955","How to plot several chunks of data contained in a single file?","<python><r><matlab><matplotlib><gnuplot>","2014-03-13 12:39:28","-1","3","254"
"20381620","Scipy: Display xlabel propably","<matplotlib><plot><scipy><label>","2013-12-04 17:11:10","-1","3","51"
"44485630","Amplitude and Phase analysis","<python><matplotlib><fft><jupyter-notebook>","2017-06-11 15:38:45","-1","1","187"
"23198846","NameError: x is not defined","<python><matplotlib>","2014-04-21 13:53:45","-1","2","3200"
"46636614","Imshow() non-linear axes","<python><pandas><numpy><matplotlib><imshow>","2017-10-08 22:17:00","-1","1","106"
"41681341","Unexpected '{' in field name when doing string formatting using latex in python","<python><matplotlib>","2017-01-16 16:57:27","-1","1","415"
"47449741","Plotting multiple lines in python","<python><matplotlib><plot><plotly><linechart>","2017-11-23 07:24:46","-1","2","1475"
"25141217","Python - How to to use subplot for with different member functions of a class","<python><matplotlib><subplot>","2014-08-05 14:24:23","-1","1","205"
"38902494","Python 3.5/Tkinter: Using Matplotlib in a multi-frame GUI (keeps crashing!)","<python><user-interface><canvas><matplotlib><tkinter>","2016-08-11 17:17:49","-1","1","223"
"47391136","How to plot sublots when creating plots in a for loop in python?","<python><for-loop><matplotlib><plot><subplot>","2017-11-20 11:37:08","-1","2","31"
"34079762","Limits on axes using matplotlib inline","<python><matplotlib>","2015-12-04 02:08:26","-1","1","53"
"38892982","Why is there a gap at the side of my graph? (matplotlib/py)","<python><matplotlib>","2016-08-11 09:53:18","-1","1","35"
"25965615","Change y_axis to begin 0 on top","<matplotlib>","2014-09-22 01:34:10","-1","2","25"
"25025622","Outlier removal in pyplot","<python><matplotlib>","2014-07-29 21:54:28","-1","1","144"
"25110705","Matplotlib - different color for each hpoint","<matplotlib>","2014-08-04 01:36:55","-1","1","73"
"12520251","Use local directories when installing matplotlib from source","<python><matplotlib><makefile>","2012-09-20 20:16:27","-1","1","196"
"45154968","Pickled Matplotlib figure object- retrieving data","<python><matplotlib><pickle>","2017-07-17 23:07:28","-1","1","95"
"19897504","Limited color choice in matplotlib?","<matplotlib>","2013-11-11 01:29:10","-1","1","114"
"45166080","How to plot/stream data from a csv file in python?","<python><animation><matplotlib>","2017-07-18 11:55:07","-1","1","269"
"35178303","Time plotting in Python","<python><matplotlib><time><plot>","2016-02-03 13:24:02","-1","1","369"
"35070120","Subplot2grid in a for loop","<matplotlib>","2016-01-28 19:19:30","-1","1","210"
"12307854","How to get matplotlib to redraw axis","<python><user-interface><numpy><matplotlib><tkinter>","2012-09-06 20:25:01","-1","1","564"
"17664769","matplotlib from mpl_toolkits.axes_grid1 import host_subplot - ylim control of right axis?","<matplotlib>","2013-07-15 22:07:06","-1","1","676"
"42377310","Issue with import myplot as plt2","<python><matplotlib><import>","2017-02-21 20:28:10","-1","1","56"
"19309069","Axis scale with bins","<matplotlib><axis><bin>","2013-10-11 01:59:54","-1","1","63"
"35658472","Animating a moving dot","<python><python-3.x><matplotlib>","2016-02-26 17:51:02","-1","1","1302"
"27094068","matplotlib plot numpy array and other things","<python><arrays><numpy><matplotlib>","2014-11-23 20:43:01","-1","1","126"
"28567520","How do you generate an animated square wave from binary number for the respective decimal number using for loop","<python><numpy><matplotlib>","2015-02-17 17:34:50","-1","1","1007"
"44798733","Adjusting opacity and adding annotation and text to matplotlib figure","<python><matplotlib>","2017-06-28 09:32:09","-1","1","44"
"45123091","Quiver plot arrows in Matplotlib are ridiculously too large","<python><matplotlib><physics>","2017-07-15 22:00:23","-1","1","392"
"19850521","Failure to enter if statement","<python><matplotlib>","2013-11-08 02:24:32","-1","1","41"
"39789600","How can I get xlim, ylim values of figure in python?","<python-2.7><matplotlib>","2016-09-30 10:41:07","-1","1","1302"
"32858827","Multiple y axis using matplotlib not working","<python><matplotlib>","2015-09-30 05:58:37","-1","1","173"
"32784055","Unable to handle linspace properly","<python><numpy><matplotlib>","2015-09-25 14:07:16","-1","2","47"
"48268025","How do I display even intervals on both axes using matplotlib?","<python><python-3.x><pandas><matplotlib><plot>","2018-01-15 17:33:24","-1","1","45"
"19748351","Matplotlib plotting with float values for x","<python><matplotlib><plot><floating-point>","2013-11-03 00:02:43","-1","2","5664"
"34858076","Import data in matrix-like form from text - Python","<python><input><matplotlib>","2016-01-18 15:14:51","-1","1","32"
"44772722","In python, is it possible to create a plot and modify it dynamically?","<python-3.x><matplotlib>","2017-06-27 05:20:16","-1","1","33"
"44036372","Installing Matplotlib in Windows 10 64bits","<python><python-2.7><numpy><matplotlib>","2017-05-17 23:40:27","-1","2","1330"
"20040208","missing wedge in matplotlib contourf plot","<python><numpy><matplotlib><contour>","2013-11-18 04:40:13","-1","1","310"
"44785722","Adding label to last point matplotlib line chart","<python><matplotlib><label>","2017-06-27 16:45:23","-1","1","231"
"36808578","Plotting colormap graph for each day side by side","<python><matlab><matplotlib>","2016-04-23 08:41:40","-1","1","128"
"36185816","Astropy isn't working with Python","<python><numpy><matplotlib><pip><astropy>","2016-03-23 18:18:40","-1","1","801"
"34464765","Forcing exact boundaries in matplotlib's histogram","<matplotlib><histogram>","2015-12-25 17:07:03","-1","1","35"
"27012410","How to change background color everywhere?","<python><matplotlib>","2014-11-19 08:47:25","-1","2","93"
"34582327","python-using comma's when implementing before animation","<python><animation><matplotlib>","2016-01-03 22:23:51","-1","2","37"
"47616034","Python: setting the zero value color in a contourf plot, where log scale colorbar is required","<python><matplotlib>","2017-12-03 06:51:52","-1","1","86"
"39048603","How do I change x and y axes in matplotlib?","<python><matplotlib>","2016-08-19 22:40:06","-1","1","4404"
"24468728","Legend with matplot","<r><matplotlib><legend>","2014-06-28 16:19:39","-1","1","408"
"47511954","matplotlib.image.imsave TypeError: Image data cannot be converted to float","<python><matplotlib><typeerror>","2017-11-27 13:20:06","-1","1","379"
"38402890","Creating Grouped bars in Matplotlib","<python><numpy><pandas><matplotlib><bar-chart>","2016-07-15 18:27:46","-1","1","163"
"22847488","matplotlib set legend and plot lines properties through one function","<matplotlib>","2014-04-03 19:46:16","-1","1","125"
"24468624","How to convert all data in dataframe column to dates [Python/Pandas]","<python><numpy><matplotlib><pandas>","2014-06-28 16:07:47","-1","1","72"
"39620559","Import scipy on webserver online","<python><matplotlib><scipy>","2016-09-21 15:19:28","-1","1","21"
"31371615","How to resize graph to fixed dimensions in matplotlib animation","<python><matplotlib>","2015-07-12 19:20:34","-1","1","316"
"32673832","ImportError: No module named six [Windows]","<python><windows><opencv><matplotlib>","2015-09-19 22:25:56","-1","1","1555"
"39604432","Memory Error while plotting using matplotlib","<python-2.7><matplotlib>","2016-09-20 22:03:33","-1","1","101"
"47455969","Make a plot for specific x-axis values and mark with * (x,y) values in the plot","<python><matplotlib><plot>","2017-11-23 12:49:47","-1","1","30"
"43538396","Python: How can I change the x axis interval to show 12 months using matplotlib.pyplot?","<python><matplotlib>","2017-04-21 09:04:12","-1","2","109"
"42512315","Object of given class callable once, but not again","<python-2.7><matplotlib>","2017-02-28 15:09:45","-1","1","20"
"45205227","pyplot.subplot vs pyplot.Subplot","<python><matplotlib><subplot>","2017-07-20 04:32:44","-1","2","71"
"46735745","How to control scientific notation in matplotlib?","<python-2.7><pandas><matplotlib>","2017-10-13 18:10:31","-1","2","386"
"35170353","How can I change date type for graph labels","<python><date><pandas><matplotlib><label>","2016-02-03 06:52:05","-1","1","60"
"41482254","How to set the x-axis max with datetimes to the end of my data without knowing the value?","<python><datetime><matplotlib>","2017-01-05 10:12:54","-1","1","107"
"41999351","python: plot with a repeated legend","<python><matplotlib><legend>","2017-02-02 10:10:59","-1","2","98"
"42141128","color matplotlib patch with 2 colors or a gradient","<python><matplotlib><colors>","2017-02-09 15:51:23","-1","1","234"
"33653662","How to get a colorbar when plotting in a loop","<python><matplotlib><plot><colorbar><scatter>","2015-11-11 15:17:50","-1","1","286"
"30539346","Matplotlib specific axis plotting","<python><matplotlib><plot>","2015-05-29 21:27:41","-1","2","103"
"33765165","Why am I getting a syntax error when using plot?","<matplotlib>","2015-11-17 19:12:41","-1","1","252"
"38132402","Matplotlib, I'm making a 2d histogram and I want to a triangular axes extension similar to what is done with colorbars","<python><matplotlib><histogram>","2016-06-30 20:11:33","-1","1","71"
"25251247","Matplotlib crash in gui","<python><matplotlib><crash><tkinter><imshow>","2014-08-11 19:52:05","-1","1","842"
"41746825","python-'str' abject has no attribute 'scatter'","<string><python-3.x><matplotlib><scatter-plot><subplot>","2017-01-19 16:26:29","-1","1","80"
"42143949","matplotlib.pyplot imshow() now shows a solid blue colour, no longer the colour rendering?","<python-3.x><matplotlib>","2017-02-09 18:09:51","-1","1","50"
"46903349","Why is plt.savefig not saving any file at all?","<python><matplotlib>","2017-10-24 06:12:39","-1","1","168"
"46886598","PyPlot and Jupyter Notebook: dynamic update","<python-3.x><matplotlib><ipython><jupyter-notebook>","2017-10-23 10:00:01","-1","1","90"
"31271340","plot gaussian between points","<python><pandas><matplotlib>","2015-07-07 14:24:37","-1","2","86"
"46390235","Python: plotting time series data with two dependent date columns","<python><matplotlib><data-visualization><bokeh><seaborn>","2017-09-24 12:52:40","-1","3","402"
"26394734","Setting rectangle colour in matplotlib","<python><matplotlib>","2014-10-16 01:18:43","-1","1","68"
"41545664","View 3 dimensional Numpy array in Matplotlib and taking arguments from Keyboard or mouse","<python><user-interface><matplotlib>","2017-01-09 10:18:14","-1","1","36"
"33352959","Save 2D histogram as heatmap in python","<python><image><matplotlib><histogram><heatmap>","2015-10-26 18:23:49","-1","1","1065"
"25556876","Data file plot and over plot using AxesGrid toolkit","<python><matplotlib>","2014-08-28 19:49:11","-1","1","60"
"43059482","Python: ValueError: x and y must have same first dimension","<python><python-2.7><matplotlib>","2017-03-28 02:11:00","-1","1","2460"
"18663746","matplotlib multiple lines with common date on X axis","<python><arrays><datetime><matplotlib>","2013-09-06 17:53:48","-1","1","727"
"43499607","Chart disappearing immediately after I execute the python code","<python><csv><matplotlib>","2017-04-19 15:09:38","-1","1","53"
"21686640","Python data subtraction and plotting","<python><arrays><list><matplotlib>","2014-02-10 19:53:46","-1","1","344"
"29800125","Lorentz fitting issue","<python><matplotlib>","2015-04-22 14:06:20","-1","1","306"
"35373841","Matplotlib Stem Plot","<matplotlib><stem>","2016-02-12 23:16:57","-1","1","383"
"42380600","Different y scale for each row Matplotlib","<python><matplotlib>","2017-02-22 00:34:04","-1","1","37"
"46640518","Cannot re-plot figures in matplotlib","<python><matplotlib>","2017-10-09 07:05:03","-1","1","154"
"46645824","set the distance between ticks in gridspec","<matplotlib>","2017-10-09 11:53:06","-1","1","31"
"36263951","Colour Map on scatter plot","<python><matplotlib><plot><plotly><colorbrewer>","2016-03-28 14:00:54","-1","1","180"
"42309593","Unable to install matplotlib for Python 3","<python><matplotlib><networkx>","2017-02-18 00:20:16","-1","1","610"
"44371668","I try to run a script through TextWrangler - no module as matplotlib","<python><matplotlib>","2017-06-05 14:50:55","-1","1","82"
"44731230","Converting a ""string"" to ""float""?","<python><numpy><matplotlib>","2017-06-23 23:29:44","-1","1","109"
"44225450","defining the precision of floating numbers as data points on a plot in python","<matplotlib><floating-point><precision>","2017-05-28 08:53:27","-1","1","191"
"45738602","change the name of ylabel in matplotlib","<python><matplotlib>","2017-08-17 14:58:58","-1","1","90"
"45791399","matplotlib pyplot Invalid DISPLAY variable","<python><matplotlib><jupyter>","2017-08-21 07:23:11","-1","1","580"
"46296645","Removing the automatic subtitle of pyplot.pie() on matplotlib?","<python><matplotlib>","2017-09-19 09:24:24","-1","1","39"
"45111059","Python: close the figure window and let the program go","<python><matplotlib>","2017-07-14 20:21:36","-1","1","53"
"46277623","Matplotlib: resize axis","<python><matplotlib>","2017-09-18 10:57:53","-1","1","169"
"44088240","Sorting the x axis in matplotlib","<python><pandas><matplotlib>","2017-05-20 16:22:44","-1","1","1593"
"35998981","Multiple Histograms, each for a label of x-axis, on the same graph matplotlib","<python><matplotlib><plot>","2016-03-14 22:04:48","-1","1","502"
"26982982","Stacking multiple plots together with a single x-axis","<matplotlib>","2014-11-17 22:13:37","-1","1","49"
"31390582","Python Matplotlib MouseEvent xy vs. xydata","<python><python-3.x><matplotlib><onclick><mouseevent>","2015-07-13 18:17:36","-1","1","167"
